13-50-34 ID: 6 Result: 1 numbers[洋葱 1; 牛肉 3; 米饭 10; 辣椒 2; 青菜 3; 面条 5; 面粉 1; 鸡肉 2; 鸡蛋 1; ]
16-30-32 ID: 6 Result: -1 ID: 6 Result: -1 ID: 1 Result: -1 ID: 9 Result: 1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49064; 面粉 9258; 鸡肉 304; 鸡蛋 8668; ]
16-30-32 ID: 4 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49062; 面粉 9258; 鸡肉 302; 鸡蛋 8666; ]
16-30-32 ID: 9 Result: 1 ID: 6 Result: -1 ID: 3 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49060; 面粉 9258; 鸡肉 300; 鸡蛋 8664; ]
16-30-32 ID: 1 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49058; 面粉 9258; 鸡肉 298; 鸡蛋 8662; ]
16-30-32 ID: 4 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49058; 面粉 9258; 鸡肉 298; 鸡蛋 8662; ]
16-30-32 ID: 9 Result: 1 ID: 9 Result: 1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49056; 面粉 9258; 鸡肉 296; 鸡蛋 8660; ]
16-30-32 ID: 4 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 ID: 4 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49056; 面粉 9258; 鸡肉 296; 鸡蛋 8660; ]
16-30-32 ID: 9 Result: 1 ID: 6 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49053; 面粉 9258; 鸡肉 293; 鸡蛋 8657; ]
16-30-32 ID: 1 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 ID: 1 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49053; 面粉 9258; 鸡肉 293; 鸡蛋 8657; ]
16-30-32 ID: 4 Result: -1 ID: 9 Result: 1 ID: 3 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49051; 面粉 9258; 鸡肉 291; 鸡蛋 8655; ]
16-30-32 ID: 1 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 ID: 9 Result: 1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49050; 面粉 9258; 鸡肉 290; 鸡蛋 8654; ]
16-30-32 ID: 9 Result: 1 ID: 3 Result: -1 ID: 1 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49049; 面粉 9258; 鸡肉 289; 鸡蛋 8653; ]
16-30-32 ID: 9 Result: 1 ID: 3 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49048; 面粉 9258; 鸡肉 288; 鸡蛋 8652; ]
16-30-32 ID: 4 Result: -1 ID: 1 Result: -1 ID: 3 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49048; 面粉 9258; 鸡肉 288; 鸡蛋 8652; ]
16-30-32 ID: 1 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 ID: 3 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49047; 面粉 9258; 鸡肉 287; 鸡蛋 8651; ]
16-30-32 ID: 3 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49046; 面粉 9258; 鸡肉 286; 鸡蛋 8650; ]
16-30-32 ID: 9 Result: 1 ID: 1 Result: -1 ID: 1 Result: -1 ID: 9 Result: 1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49044; 面粉 9258; 鸡肉 284; 鸡蛋 8648; ]
16-30-32 ID: 3 Result: -1 ID: 3 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49044; 面粉 9258; 鸡肉 284; 鸡蛋 8648; ]
16-30-32 ID: 3 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49044; 面粉 9258; 鸡肉 284; 鸡蛋 8648; ]
16-30-32 ID: 4 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49043; 面粉 9258; 鸡肉 283; 鸡蛋 8647; ]
16-30-32 ID: 9 Result: 1 ID: 6 Result: -1 ID: 4 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49042; 面粉 9258; 鸡肉 282; 鸡蛋 8646; ]
16-30-32 ID: 9 Result: 1 ID: 4 Result: -1 ID: 3 Result: -1 ID: 1 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49041; 面粉 9258; 鸡肉 281; 鸡蛋 8645; ]
16-30-32 ID: 1 Result: -1 ID: 1 Result: -1 ID: 1 Result: -1 ID: 1 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49041; 面粉 9258; 鸡肉 281; 鸡蛋 8645; ]
16-30-32 ID: 1 Result: -1 ID: 1 Result: -1 ID: 9 Result: 1 ID: 3 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49040; 面粉 9258; 鸡肉 280; 鸡蛋 8644; ]
16-30-32 ID: 6 Result: -1 ID: 3 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49040; 面粉 9258; 鸡肉 280; 鸡蛋 8644; ]
16-30-32 ID: 6 Result: -1 ID: 3 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49040; 面粉 9258; 鸡肉 280; 鸡蛋 8644; ]
16-30-32 ID: 4 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49040; 面粉 9258; 鸡肉 280; 鸡蛋 8644; ]
16-30-32 ID: 3 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 ID: 3 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49040; 面粉 9258; 鸡肉 280; 鸡蛋 8644; ]
16-30-32 ID: 4 Result: -1 ID: 6 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49040; 面粉 9258; 鸡肉 280; 鸡蛋 8644; ]
16-30-32 ID: 4 Result: -1 ID: 1 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49040; 面粉 9258; 鸡肉 280; 鸡蛋 8644; ]
16-30-32 ID: 1 Result: -1 ID: 9 Result: 1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49039; 面粉 9258; 鸡肉 279; 鸡蛋 8643; ]
16-30-32 ID: 9 Result: 1 ID: 9 Result: 1 ID: 3 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49037; 面粉 9258; 鸡肉 277; 鸡蛋 8641; ]
16-30-32 ID: 4 Result: -1 ID: 3 Result: -1 ID: 1 Result: -1 ID: 3 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49037; 面粉 9258; 鸡肉 277; 鸡蛋 8641; ]
16-30-32 ID: 4 Result: -1 ID: 9 Result: 1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49036; 面粉 9258; 鸡肉 276; 鸡蛋 8640; ]
16-30-32 ID: 4 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49034; 面粉 9258; 鸡肉 274; 鸡蛋 8638; ]
16-30-32 ID: 3 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49034; 面粉 9258; 鸡肉 274; 鸡蛋 8638; ]
16-30-33 ID: 4 Result: -1 ID: 1 Result: -1 ID: 3 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49034; 面粉 9258; 鸡肉 274; 鸡蛋 8638; ]
16-30-33 ID: 1 Result: -1 ID: 6 Result: -1 ID: 4 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49034; 面粉 9258; 鸡肉 274; 鸡蛋 8638; ]
16-30-33 ID: 1 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 3 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49032; 面粉 9258; 鸡肉 272; 鸡蛋 8636; ]
16-30-33 ID: 6 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 3 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49030; 面粉 9258; 鸡肉 270; 鸡蛋 8634; ]
16-30-33 ID: 3 Result: -1 ID: 3 Result: -1 ID: 4 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49030; 面粉 9258; 鸡肉 270; 鸡蛋 8634; ]
16-30-33 ID: 6 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 ID: 3 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49029; 面粉 9258; 鸡肉 269; 鸡蛋 8633; ]
16-30-33 ID: 3 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 ID: 3 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49029; 面粉 9258; 鸡肉 269; 鸡蛋 8633; ]
16-30-33 ID: 4 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49026; 面粉 9258; 鸡肉 266; 鸡蛋 8630; ]
16-30-33 ID: 9 Result: 1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49025; 面粉 9258; 鸡肉 265; 鸡蛋 8629; ]
16-30-33 ID: 3 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49025; 面粉 9258; 鸡肉 265; 鸡蛋 8629; ]
16-30-33 ID: 9 Result: 1 ID: 9 Result: 1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49023; 面粉 9258; 鸡肉 263; 鸡蛋 8627; ]
16-30-33 ID: 1 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49023; 面粉 9258; 鸡肉 263; 鸡蛋 8627; ]
16-30-33 ID: 6 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49021; 面粉 9258; 鸡肉 261; 鸡蛋 8625; ]
16-30-33 ID: 1 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 3 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49019; 面粉 9258; 鸡肉 259; 鸡蛋 8623; ]
16-30-33 ID: 6 Result: -1 ID: 1 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49019; 面粉 9258; 鸡肉 259; 鸡蛋 8623; ]
16-30-33 ID: 6 Result: -1 ID: 3 Result: -1 ID: 4 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49019; 面粉 9258; 鸡肉 259; 鸡蛋 8623; ]
16-30-33 ID: 9 Result: 1 ID: 9 Result: 1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49017; 面粉 9258; 鸡肉 257; 鸡蛋 8621; ]
16-30-33 ID: 1 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49013; 面粉 9258; 鸡肉 253; 鸡蛋 8617; ]
16-30-33 ID: 1 Result: -1 ID: 3 Result: -1 ID: 1 Result: -1 ID: 9 Result: 1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49012; 面粉 9258; 鸡肉 252; 鸡蛋 8616; ]
16-30-33 ID: 4 Result: -1 ID: 1 Result: -1 ID: 1 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49011; 面粉 9258; 鸡肉 251; 鸡蛋 8615; ]
16-30-33 ID: 1 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49010; 面粉 9258; 鸡肉 250; 鸡蛋 8614; ]
16-30-33 ID: 1 Result: -1 ID: 1 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49010; 面粉 9258; 鸡肉 250; 鸡蛋 8614; ]
16-30-33 ID: 9 Result: 1 ID: 3 Result: -1 ID: 3 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49009; 面粉 9258; 鸡肉 249; 鸡蛋 8613; ]
16-30-33 ID: 6 Result: -1 ID: 1 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49008; 面粉 9258; 鸡肉 248; 鸡蛋 8612; ]
16-30-33 ID: 9 Result: 1 ID: 3 Result: -1 ID: 3 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49007; 面粉 9258; 鸡肉 247; 鸡蛋 8611; ]
16-30-33 ID: 9 Result: 1 ID: 9 Result: 1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49005; 面粉 9258; 鸡肉 245; 鸡蛋 8609; ]
16-30-33 ID: 4 Result: -1 ID: 4 Result: -1 ID: 9 Result: 1 ID: 4 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49004; 面粉 9258; 鸡肉 244; 鸡蛋 8608; ]
16-30-33 ID: 6 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49004; 面粉 9258; 鸡肉 244; 鸡蛋 8608; ]
16-30-33 ID: 1 Result: -1 ID: 1 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49002; 面粉 9258; 鸡肉 242; 鸡蛋 8606; ]
16-30-33 ID: 6 Result: -1 ID: 1 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49002; 面粉 9258; 鸡肉 242; 鸡蛋 8606; ]
16-30-33 ID: 6 Result: -1 ID: 1 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 49000; 面粉 9258; 鸡肉 240; 鸡蛋 8604; ]
16-30-33 ID: 1 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48999; 面粉 9258; 鸡肉 239; 鸡蛋 8603; ]
16-30-33 ID: 9 Result: 1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 9 Result: 1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48997; 面粉 9258; 鸡肉 237; 鸡蛋 8601; ]
16-30-33 ID: 1 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48993; 面粉 9258; 鸡肉 233; 鸡蛋 8597; ]
16-30-33 ID: 1 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48992; 面粉 9258; 鸡肉 232; 鸡蛋 8596; ]
16-30-33 ID: 9 Result: 1 ID: 1 Result: -1 ID: 1 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48990; 面粉 9258; 鸡肉 230; 鸡蛋 8594; ]
16-30-33 ID: 6 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48989; 面粉 9258; 鸡肉 229; 鸡蛋 8593; ]
16-30-33 ID: 1 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48986; 面粉 9258; 鸡肉 226; 鸡蛋 8590; ]
16-30-33 ID: 1 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48983; 面粉 9258; 鸡肉 223; 鸡蛋 8587; ]
16-30-34 ID: 6 Result: -1 ID: 9 Result: 1 ID: 3 Result: -1 ID: 1 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48982; 面粉 9258; 鸡肉 222; 鸡蛋 8586; ]
16-30-34 ID: 6 Result: -1 ID: 9 Result: 1 ID: 4 Result: -1 ID: 3 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48981; 面粉 9258; 鸡肉 221; 鸡蛋 8585; ]
16-30-34 ID: 9 Result: 1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48978; 面粉 9258; 鸡肉 218; 鸡蛋 8582; ]
16-30-34 ID: 3 Result: -1 ID: 1 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48978; 面粉 9258; 鸡肉 218; 鸡蛋 8582; ]
16-30-34 ID: 9 Result: 1 ID: 1 Result: -1 ID: 1 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48976; 面粉 9258; 鸡肉 216; 鸡蛋 8580; ]
16-30-34 ID: 3 Result: -1 ID: 3 Result: -1 ID: 3 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48975; 面粉 9258; 鸡肉 215; 鸡蛋 8579; ]
16-30-34 ID: 3 Result: -1 ID: 4 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48972; 面粉 9258; 鸡肉 212; 鸡蛋 8576; ]
16-30-34 ID: 4 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 ID: 9 Result: 1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48970; 面粉 9258; 鸡肉 210; 鸡蛋 8574; ]
16-30-34 ID: 9 Result: 1 ID: 4 Result: -1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48968; 面粉 9258; 鸡肉 208; 鸡蛋 8572; ]
16-30-34 ID: 9 Result: 1 ID: 9 Result: 1 ID: 3 Result: -1 ID: 3 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48966; 面粉 9258; 鸡肉 206; 鸡蛋 8570; ]
16-30-34 ID: 3 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 ID: 9 Result: 1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48965; 面粉 9258; 鸡肉 205; 鸡蛋 8569; ]
16-30-34 ID: 9 Result: 1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 9 Result: 1 ID: 4 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48963; 面粉 9258; 鸡肉 203; 鸡蛋 8567; ]
16-30-34 ID: 4 Result: -1 ID: 6 Result: -1 ID: 3 Result: -1 ID: 1 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48962; 面粉 9258; 鸡肉 202; 鸡蛋 8566; ]
16-30-34 ID: 6 Result: -1 ID: 4 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48960; 面粉 9258; 鸡肉 200; 鸡蛋 8564; ]
16-30-34 ID: 6 Result: -1 ID: 3 Result: -1 ID: 9 Result: 1 ID: 1 Result: -1 ID: 9 Result: 1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48958; 面粉 9258; 鸡肉 198; 鸡蛋 8562; ]
16-30-34 ID: 6 Result: -1 ID: 4 Result: -1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48958; 面粉 9258; 鸡肉 198; 鸡蛋 8562; ]
16-30-34 ID: 1 Result: -1 ID: 9 Result: 1 ID: 4 Result: -1 ID: 6 Result: -1 ID: 6 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48957; 面粉 9258; 鸡肉 197; 鸡蛋 8561; ]
16-30-34 ID: 9 Result: 1 ID: 1 Result: -1 ID: 4 Result: -1 ID: 1 Result: -1 ID: 3 Result: -1 numbers[洋葱 0; 牛肉 5432; 米饭 7786; 辣椒 9213; 青菜 1258; 面条 48956; 面粉 9258; 鸡肉 196; 鸡蛋 8560; ]
